ID,Age,Age_Group,Experience,Income,Income_Group,ZIP_Code,Family,CCAvg,Spending_Level,Education,Education_Level,Mortgage,Mortgage_Category,Personal_Loan,Personal_Loan_Status,Securities_Account,CD_Account,CD_Account_Status,Online,CreditCard
2404,38,Middle Age,13,140,High Income,90210,4,0.5,Low,1,undergraduate,0,No Mortgage,1,Accepted,0,0,No,0,0
2405,41,Middle Age,15,75,Middle Income,95010,1,1.5,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,1,0
2406,57,Senior,32,13,Low Income,94588,4,0.9,Low,2,graduate,78,Low Mortgage,0,Rejected,1,0,No,1,0
2407,31,Middle Age,7,10,Low Income,92354,1,0.5,Low,3,professional,81,Low Mortgage,0,Rejected,0,0,No,1,0
2408,39,Middle Age,15,100,High Income,94720,1,0.8,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,1,0
2409,48,Middle Age,22,85,Middle Income,94105,3,1.1,Low,1,undergraduate,203,High Mortgage,0,Rejected,0,0,No,1,0
2410,55,Senior,31,73,Middle Income,95207,3,2.67,Middle,1,undergraduate,219,High Mortgage,0,Rejected,0,0,No,1,0
2411,29,Young,4,130,High Income,92630,2,6.7,High,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,0,1
2412,47,Middle Age,22,65,Middle Income,91330,3,2.7,Middle,2,graduate,0,No Mortgage,0,Rejected,0,0,No,1,0
2413,61,Senior,36,59,Middle Income,93118,4,1.7,Low,1,undergraduate,148,Low Mortgage,0,Rejected,0,0,No,0,0
2414,60,Senior,34,31,Low Income,91007,2,1,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,0,0
2415,34,Middle Age,10,134,High Income,91775,1,4,Middle,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,0,0
2416,45,Middle Age,21,11,Low Income,94143,4,0.2,Low,1,undergraduate,106,Low Mortgage,0,Rejected,0,0,No,1,1
2417,60,Senior,35,32,Low Income,93611,1,0.3,Low,3,professional,80,Low Mortgage,0,Rejected,0,0,No,1,0
2418,25,Young,0,53,Middle Income,90095,2,1.6,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,1,1
2419,41,Middle Age,17,28,Low Income,95616,1,0.7,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,0,1
2420,63,Senior,37,44,Low Income,94550,2,1,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,1,0
2421,63,Senior,39,40,Low Income,91304,1,0.8,Low,1,undergraduate,118,Low Mortgage,0,Rejected,0,0,No,0,1
2422,43,Middle Age,19,40,Low Income,94949,3,0.6,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,1,0
2423,58,Senior,32,163,High Income,95014,2,0.5,Low,1,undergraduate,400,High Mortgage,0,Rejected,0,0,No,0,0
2424,50,Senior,25,82,Middle Income,91335,1,1.3,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,1,0
2425,38,Middle Age,12,89,Middle Income,94583,4,1.4,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,0,0
2426,54,Senior,30,78,Middle Income,92507,4,1.6,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,1,1
2427,61,Senior,36,55,Middle Income,94132,3,0.9,Low,3,professional,197,High Mortgage,0,Rejected,0,0,No,0,0
2428,29,Young,5,34,Low Income,92675,4,0.4,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,1,0
2429,39,Middle Age,12,108,High Income,92717,4,3.67,Middle,2,graduate,301,High Mortgage,1,Accepted,0,0,No,0,1
2430,33,Middle Age,7,58,Middle Income,95616,4,2.2,Middle,2,graduate,0,No Mortgage,0,Rejected,0,0,No,1,1
2431,23,Young,1,73,Middle Income,92120,4,2.6,Middle,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
2432,56,Senior,31,54,Middle Income,91380,4,2.1,Middle,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
2433,54,Senior,30,45,Low Income,92182,4,0.9,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,0,1
2434,37,Middle Age,11,123,High Income,94720,1,2.3,Middle,2,graduate,0,No Mortgage,1,Accepted,1,1,Yes,1,0
2435,38,Middle Age,12,93,Middle Income,95616,1,5.2,High,1,undergraduate,267,High Mortgage,0,Rejected,0,0,No,1,0
2436,34,Middle Age,9,102,High Income,92115,4,2.2,Middle,2,graduate,0,No Mortgage,0,Rejected,0,0,No,1,0
2437,53,Senior,29,39,Low Income,92626,3,1.5,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
2438,65,Senior,40,114,High Income,94608,4,3.4,Middle,2,graduate,0,No Mortgage,0,Rejected,0,0,No,0,1
2439,62,Senior,37,29,Low Income,91030,1,0.3,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,0,1
2440,51,Senior,25,30,Low Income,91116,3,0.6,Low,2,graduate,144,Low Mortgage,0,Rejected,0,0,No,0,1
2441,31,Middle Age,5,22,Low Income,91401,1,0.6,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,0,0
2442,64,Senior,38,38,Low Income,94305,2,0.3,Low,1,undergraduate,186,High Mortgage,0,Rejected,0,0,No,1,1
2443,39,Middle Age,15,41,Low Income,90028,2,1.7,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,0,0
2444,28,Young,3,161,High Income,92646,4,1.7,Low,3,professional,422,High Mortgage,1,Accepted,0,1,Yes,1,1
2445,60,Senior,35,38,Low Income,94701,3,0.5,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,1,1
2446,47,Middle Age,23,25,Low Income,93106,1,0.9,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,1,0
2447,25,Young,1,70,Middle Income,93010,4,2.6,Middle,1,undergraduate,218,High Mortgage,0,Rejected,0,0,No,1,0
2448,44,Middle Age,19,201,High Income,95819,2,8.8,High,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,1
2449,51,Senior,26,42,Low Income,92103,2,0.6,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,1,1
2450,31,Middle Age,7,64,Middle Income,94720,1,1.2,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
2451,32,Middle Age,7,28,Low Income,90034,4,1.1,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,0,0
2452,51,Senior,25,119,High Income,93940,1,4.9,Middle,1,undergraduate,208,High Mortgage,0,Rejected,0,0,No,1,1
2453,25,Young,1,28,Low Income,94596,1,1,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,1,0
2454,43,Middle Age,19,60,Middle Income,94104,3,2.1,Middle,3,professional,0,No Mortgage,0,Rejected,0,0,No,1,0
2455,54,Senior,29,23,Low Income,93955,1,1.5,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,0,0
2456,34,Middle Age,8,164,High Income,94720,4,7.4,High,3,professional,0,No Mortgage,1,Accepted,0,0,No,1,0
2457,54,Senior,30,39,Low Income,95211,2,0.8,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,0,1
2458,42,Middle Age,17,19,Low Income,92115,2,0,Low,3,professional,85,Low Mortgage,0,Rejected,0,0,No,1,1
2459,46,Middle Age,20,72,Middle Income,93108,2,0.8,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,1,1
2460,62,Senior,37,41,Low Income,95060,3,0.9,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,1,1
2461,31,Middle Age,5,32,Low Income,92123,2,0.3,Low,2,graduate,130,Low Mortgage,0,Rejected,0,0,No,1,0
2462,30,Middle Age,5,69,Middle Income,94302,1,0.8,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,1,0
2463,52,Senior,28,23,Low Income,95828,3,0.4,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
2464,35,Middle Age,9,44,Low Income,92009,4,0.2,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
2465,60,Senior,36,32,Low Income,92407,3,0.4,Low,2,graduate,165,High Mortgage,0,Rejected,0,0,No,1,0
2466,58,Senior,34,25,Low Income,90059,2,0.3,Low,1,undergraduate,123,Low Mortgage,0,Rejected,0,0,No,1,0
2467,24,Young,2,80,Middle Income,94105,2,1.6,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,1,0
2468,40,Middle Age,16,83,Middle Income,92350,1,0.8,Low,2,graduate,230,High Mortgage,0,Rejected,1,0,No,1,0
2469,49,Middle Age,23,133,High Income,94304,1,7.3,High,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,1
2470,43,Middle Age,18,89,Middle Income,92780,1,0.1,Low,2,graduate,307,High Mortgage,0,Rejected,0,0,No,0,1
2471,33,Middle Age,7,81,Middle Income,92122,2,4.5,Middle,3,professional,187,High Mortgage,0,Rejected,0,1,Yes,1,1
2472,36,Middle Age,11,44,Low Income,91040,2,1.1,Low,2,graduate,85,Low Mortgage,0,Rejected,0,0,No,1,0
2473,62,Senior,36,119,High Income,94720,2,2,Middle,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,0,0
2474,57,Senior,32,39,Low Income,92182,4,0.9,Low,1,undergraduate,147,Low Mortgage,0,Rejected,0,0,No,0,0
2475,64,Senior,38,40,Low Income,92122,2,1,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,0,0
2476,52,Senior,26,79,Middle Income,95817,3,0.8,Low,1,undergraduate,183,High Mortgage,0,Rejected,0,0,No,0,0
2477,54,Senior,28,30,Low Income,95616,4,0.7,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,1,0
2478,40,Middle Age,14,179,High Income,90025,1,2.6,Middle,3,professional,0,No Mortgage,1,Accepted,0,0,No,1,0
2479,30,Middle Age,5,178,High Income,94063,2,6.7,High,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,0,0
2480,55,Senior,30,82,Middle Income,94720,4,3.8,Middle,2,graduate,0,No Mortgage,0,Rejected,0,0,No,1,0
2481,39,Middle Age,13,50,Middle Income,91768,2,2.4,Middle,2,graduate,0,No Mortgage,0,Rejected,0,0,No,0,0
2482,55,Senior,30,64,Middle Income,94306,2,1.9,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,0,0
2483,28,Young,4,129,High Income,92115,1,1.5,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,0,1
2484,44,Middle Age,18,68,Middle Income,93943,4,2.9,Middle,1,undergraduate,0,No Mortgage,0,Rejected,1,0,No,0,0
2485,46,Middle Age,21,30,Low Income,92697,1,1.4,Low,3,professional,112,Low Mortgage,0,Rejected,1,0,No,0,0
2486,61,Senior,36,48,Low Income,94025,3,1.5,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,0,1
2487,61,Senior,36,130,High Income,92717,1,1.3,Low,1,undergraduate,257,High Mortgage,0,Rejected,0,0,No,0,0
2488,45,Middle Age,20,40,Low Income,92886,1,0.5,Low,3,professional,0,No Mortgage,0,Rejected,1,0,No,1,0
2489,38,Middle Age,14,105,High Income,94708,2,1.9,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
2490,29,Young,3,41,Low Income,92626,4,0.2,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
2491,52,Senior,28,168,High Income,90404,3,6.5,High,3,professional,118,Low Mortgage,1,Accepted,0,0,No,1,0
2492,38,Middle Age,14,80,Middle Income,92868,2,2.7,Middle,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
2493,28,Young,3,134,High Income,96091,2,3.1,Middle,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
2494,34,Middle Age,9,49,Low Income,94025,1,2.5,Middle,3,professional,0,No Mortgage,0,Rejected,0,0,No,0,0
2495,35,Middle Age,9,63,Middle Income,92697,2,1.8,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
2496,46,Middle Age,22,70,Middle Income,94701,4,1.9,Low,1,undergraduate,212,High Mortgage,0,Rejected,0,0,No,0,1
2497,63,Senior,37,32,Low Income,93117,3,0.7,Low,2,graduate,141,Low Mortgage,0,Rejected,0,0,No,0,0
2498,33,Middle Age,9,14,Low Income,95133,3,0.9,Low,3,professional,114,Low Mortgage,0,Rejected,0,0,No,0,0
2499,38,Middle Age,14,111,High Income,92028,2,6.1,High,1,undergraduate,326,High Mortgage,0,Rejected,0,0,No,0,0
2500,53,Senior,27,38,Low Income,94105,4,2.8,Middle,2,graduate,144,Low Mortgage,0,Rejected,1,0,No,1,0
2501,28,Young,2,121,High Income,92096,2,2,Middle,1,undergraduate,341,High Mortgage,0,Rejected,0,0,No,1,0
2502,44,Middle Age,18,90,Middle Income,95616,4,2.6,Middle,3,professional,0,No Mortgage,0,Rejected,0,0,No,1,0
2503,58,Senior,31,178,High Income,92009,2,6,High,2,graduate,0,No Mortgage,1,Accepted,0,0,No,1,0
2504,38,Middle Age,14,20,Low Income,94024,4,0.4,Low,2,graduate,79,Low Mortgage,0,Rejected,0,0,No,1,1
2505,48,Middle Age,24,61,Middle Income,91380,2,1.7,Low,1,undergraduate,229,High Mortgage,0,Rejected,0,0,No,0,1
2506,33,Middle Age,7,43,Low Income,96064,4,0.8,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,0,0
2507,66,Senior,42,39,Low Income,94590,1,1.9,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,1,1
2508,59,Senior,34,60,Middle Income,90048,4,2.1,Middle,1,undergraduate,234,High Mortgage,0,Rejected,0,0,No,1,1
2509,40,Middle Age,15,63,Middle Income,93407,3,3,Middle,1,undergraduate,0,No Mortgage,0,Rejected,1,0,No,1,0
2510,36,Middle Age,11,8,Low Income,93401,4,0.2,Low,3,professional,81,Low Mortgage,0,Rejected,0,0,No,0,1
2511,62,Senior,38,52,Middle Income,95616,4,1.3,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,1,1
2512,51,Senior,27,92,Middle Income,92121,4,3,Middle,1,undergraduate,0,No Mortgage,1,Accepted,0,1,Yes,1,1
2513,58,Senior,32,111,High Income,90212,2,1.4,Low,1,undergraduate,298,High Mortgage,0,Rejected,0,0,No,1,0
2514,52,Senior,26,71,Middle Income,92037,1,1.4,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,0,0
2515,41,Middle Age,16,25,Low Income,92182,2,0.1,Low,2,graduate,91,Low Mortgage,0,Rejected,1,0,No,0,0
2516,31,Middle Age,5,34,Low Income,94558,1,1.9,Low,3,professional,156,High Mortgage,0,Rejected,0,0,No,1,0
2517,28,Young,3,74,Middle Income,94720,3,2.6,Middle,3,professional,0,No Mortgage,0,Rejected,0,0,No,0,0
2518,57,Senior,31,120,High Income,95616,2,2,Middle,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,0,1
2519,61,Senior,37,50,Middle Income,95125,4,1.3,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,0,1
2520,60,Senior,36,10,Low Income,92121,2,1,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,1
2521,56,Senior,29,45,Low Income,90095,4,2.5,Middle,2,graduate,113,Low Mortgage,0,Rejected,0,0,No,1,0
2522,49,Middle Age,23,29,Low Income,94551,4,1.8,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,1
2523,63,Senior,37,145,High Income,94025,2,6.9,High,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
2524,49,Middle Age,23,100,High Income,95403,2,6.3,High,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,0,0
2525,49,Middle Age,25,24,Low Income,95678,3,0.4,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
2526,32,Middle Age,8,60,Middle Income,95816,1,1.2,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,1
2527,26,Young,1,50,Middle Income,95616,4,0.6,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,0,0
2528,27,Young,1,43,Low Income,95120,3,1.1,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,0,0
2529,57,Senior,31,79,Middle Income,91335,3,4.4,Middle,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,0,1
2530,29,Young,5,44,Low Income,95819,3,0.1,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,1,1
2531,56,Senior,30,31,Low Income,90024,4,1.5,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,1,0
2532,59,Senior,35,14,Low Income,94305,2,1,Low,1,undergraduate,107,Low Mortgage,0,Rejected,0,0,No,1,0
2533,53,Senior,28,19,Low Income,94608,4,0.8,Low,1,undergraduate,106,Low Mortgage,0,Rejected,0,0,No,0,1
2534,54,Senior,29,111,High Income,93023,1,1.1,Low,2,graduate,0,No Mortgage,1,Accepted,0,0,No,1,0
2535,56,Senior,30,90,Middle Income,94402,1,1.9,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,1,0
2536,50,Senior,25,21,Low Income,90274,2,0.7,Low,3,professional,129,Low Mortgage,0,Rejected,0,0,No,0,0
2537,51,Senior,25,104,High Income,94949,1,4.2,Middle,2,graduate,0,No Mortgage,1,Accepted,0,0,No,1,0
2538,53,Senior,27,75,Middle Income,94303,1,1.9,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,1,0
2539,37,Middle Age,12,175,High Income,92037,2,7.8,High,1,undergraduate,297,High Mortgage,0,Rejected,0,0,No,1,1
2540,32,Middle Age,7,98,Middle Income,95929,1,4.2,Middle,1,undergraduate,171,High Mortgage,1,Accepted,1,1,Yes,0,0
2541,49,Middle Age,23,41,Low Income,95521,4,0.1,Low,1,undergraduate,153,High Mortgage,0,Rejected,0,0,No,1,0
2542,34,Middle Age,8,171,High Income,90212,2,2.2,Middle,2,graduate,569,High Mortgage,1,Accepted,0,0,No,1,0
2543,54,Senior,30,79,Middle Income,92630,4,1.6,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,1,0
2544,64,Senior,39,24,Low Income,94117,4,0.6,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,0,0
2545,58,Senior,34,90,Middle Income,95039,1,3.6,Middle,2,graduate,0,No Mortgage,1,Accepted,0,0,No,0,0
2546,25,Young,1,39,Low Income,94720,3,2.4,Middle,2,graduate,0,No Mortgage,0,Rejected,0,0,No,1,0
2547,50,Senior,25,9,Low Income,91911,2,0,Low,1,undergraduate,0,No Mortgage,0,Rejected,1,0,No,0,0
2548,38,Middle Age,13,15,Low Income,90245,2,0.1,Low,2,graduate,90,Low Mortgage,0,Rejected,0,0,No,1,0
2549,48,Middle Age,24,80,Middle Income,91343,1,2.7,Middle,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
2550,41,Middle Age,15,63,Middle Income,95060,1,0.7,Low,3,professional,79,Low Mortgage,0,Rejected,0,0,No,0,1
2551,32,Middle Age,8,20,Low Income,93106,1,0.5,Low,3,professional,102,Low Mortgage,0,Rejected,0,0,No,1,0
2552,46,Middle Age,22,43,Low Income,92120,2,2.1,Middle,3,professional,0,No Mortgage,0,Rejected,1,1,Yes,1,1
2553,39,Middle Age,15,65,Middle Income,95822,1,1.5,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,0,0
2554,39,Middle Age,15,91,Middle Income,93907,2,1.7,Low,2,graduate,151,High Mortgage,0,Rejected,0,0,No,0,0
2555,63,Senior,39,53,Middle Income,93940,1,0.8,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,0,0
2556,58,Senior,32,110,High Income,94143,3,1.7,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,0,0
2557,28,Young,4,82,Middle Income,92831,3,1.5,Low,1,undergraduate,103,Low Mortgage,0,Rejected,0,0,No,1,0
2558,36,Middle Age,11,23,Low Income,94553,4,0.2,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,1,0
2559,43,Middle Age,19,172,High Income,95136,2,6.67,High,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
2560,36,Middle Age,12,88,Middle Income,90212,2,2.7,Middle,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
2561,44,Middle Age,18,71,Middle Income,93943,2,0.8,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,1,0
2562,31,Middle Age,5,180,High Income,94720,1,2.9,Middle,3,professional,144,Low Mortgage,1,Accepted,1,0,No,0,0
2563,45,Middle Age,21,39,Low Income,92521,2,2.1,Middle,3,professional,184,High Mortgage,0,Rejected,0,0,No,0,1
2564,39,Middle Age,13,94,Middle Income,90401,1,1.5,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,0,1
2565,43,Middle Age,16,25,Low Income,94126,3,1,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,1,0
2566,40,Middle Age,15,10,Low Income,94708,2,0,Low,3,professional,102,Low Mortgage,0,Rejected,0,0,No,1,0
2567,30,Middle Age,5,42,Low Income,94305,1,1,Low,1,undergraduate,184,High Mortgage,0,Rejected,0,0,No,0,0
2568,58,Senior,33,142,High Income,92333,2,3.9,Middle,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,0,1
2569,46,Middle Age,21,34,Low Income,92373,2,1.3,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
2570,35,Middle Age,10,139,High Income,90024,1,4.6,Middle,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,0,0
2571,30,Middle Age,4,154,High Income,95621,2,4.5,Middle,1,undergraduate,207,High Mortgage,0,Rejected,0,0,No,1,0
2572,34,Middle Age,8,40,Low Income,91768,2,2,Middle,3,professional,89,Low Mortgage,0,Rejected,0,0,No,0,0
2573,62,Senior,32,33,Low Income,93907,1,1.5,Low,3,professional,140,Low Mortgage,0,Rejected,0,0,No,1,1
2574,58,Senior,34,80,Middle Income,90095,2,1.6,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,1
2575,45,Middle Age,18,10,Low Income,92037,3,0.67,Low,2,graduate,100,Low Mortgage,0,Rejected,0,0,No,1,0
2576,42,Middle Age,16,41,Low Income,90401,3,0.5,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,1,0
2577,60,Senior,36,30,Low Income,93711,4,1.3,Low,1,undergraduate,118,Low Mortgage,0,Rejected,0,0,No,1,1
2578,55,Senior,29,78,Middle Income,95521,1,0.8,Low,3,professional,190,High Mortgage,0,Rejected,0,0,No,1,0
2579,45,Middle Age,21,164,High Income,90638,1,5,High,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,0,1
2580,52,Senior,27,23,Low Income,92780,1,0.4,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,0,0
2581,31,Middle Age,7,149,High Income,92624,1,6,High,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,0,0
2582,60,Senior,34,25,Low Income,94132,4,0.7,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,1,0
2583,33,Middle Age,9,42,Low Income,95010,1,2.1,Middle,3,professional,0,No Mortgage,0,Rejected,0,0,No,1,0
2584,37,Middle Age,11,71,Middle Income,91302,1,2.5,Middle,1,undergraduate,185,High Mortgage,0,Rejected,0,0,No,1,1
2585,59,Senior,34,114,High Income,94606,3,4.2,Middle,2,graduate,0,No Mortgage,1,Accepted,0,0,No,1,0
2586,51,Senior,26,70,Middle Income,91320,1,2.8,Middle,2,graduate,0,No Mortgage,0,Rejected,0,0,No,1,1
2587,47,Middle Age,23,149,High Income,92675,4,6.1,High,1,undergraduate,0,No Mortgage,1,Accepted,0,0,No,0,1
2588,60,Senior,33,55,Middle Income,94998,4,2.5,Middle,2,graduate,0,No Mortgage,0,Rejected,0,0,No,1,0
2589,61,Senior,36,29,Low Income,93065,1,1.3,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,0,0
2590,64,Senior,40,123,High Income,90840,1,3.8,Middle,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,1
2591,46,Middle Age,20,152,High Income,95814,1,7.4,High,3,professional,374,High Mortgage,1,Accepted,0,1,Yes,1,1
2592,31,Middle Age,7,8,Low Income,95131,4,0.7,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,0,0
2593,57,Senior,32,69,Middle Income,94710,4,0.7,Low,1,undergraduate,245,High Mortgage,0,Rejected,0,0,No,0,0
2594,48,Middle Age,23,161,High Income,96003,4,7.9,High,3,professional,310,High Mortgage,1,Accepted,0,0,No,0,0
2595,48,Middle Age,23,79,Middle Income,94024,1,0.2,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,0,0
2596,35,Middle Age,10,105,High Income,92780,1,4.6,Middle,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,0,0
2597,33,Middle Age,8,39,Low Income,95032,3,2.3,Middle,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,0,0
2598,47,Middle Age,23,163,High Income,92653,1,5,High,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,0,0
2599,46,Middle Age,20,9,Low Income,94005,1,0.2,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
2600,44,Middle Age,20,71,Middle Income,91006,4,2,Middle,3,professional,0,No Mortgage,0,Rejected,0,0,No,0,1
2601,42,Middle Age,18,51,Middle Income,92868,3,2.1,Middle,3,professional,0,No Mortgage,0,Rejected,0,0,No,0,0
2602,50,Senior,24,32,Low Income,90277,1,1.4,Low,3,professional,167,High Mortgage,0,Rejected,0,0,No,0,0
2603,52,Senior,26,161,High Income,93108,4,4.3,Middle,1,undergraduate,0,No Mortgage,1,Accepted,0,1,Yes,1,1
2604,53,Senior,27,60,Middle Income,90049,1,0.2,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
2605,37,Middle Age,10,35,Low Income,92521,4,1,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,0,0
2606,64,Senior,40,41,Low Income,94305,4,1.2,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,1,0
2607,46,Middle Age,22,73,Middle Income,92648,2,1.7,Low,1,undergraduate,216,High Mortgage,0,Rejected,0,0,No,1,0
2608,57,Senior,33,49,Low Income,94305,4,1.5,Low,1,undergraduate,214,High Mortgage,0,Rejected,1,1,Yes,1,1
2609,61,Senior,35,79,Middle Income,94024,2,2,Middle,1,undergraduate,194,High Mortgage,0,Rejected,0,0,No,1,1
2610,42,Middle Age,18,120,High Income,93407,2,7.5,High,1,undergraduate,0,No Mortgage,0,Rejected,1,0,No,0,0
2611,40,Middle Age,16,60,Middle Income,94501,2,3.2,Middle,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,0,0
2612,33,Middle Age,8,78,Middle Income,95051,3,0.6,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,1,0
2613,50,Senior,26,40,Low Income,95138,4,1.1,Low,2,graduate,131,Low Mortgage,0,Rejected,0,0,No,0,0
2614,52,Senior,26,110,High Income,94501,2,5.4,High,3,professional,204,High Mortgage,1,Accepted,1,1,Yes,1,0
2615,35,Middle Age,11,160,High Income,92093,4,5.7,High,3,professional,0,No Mortgage,1,Accepted,1,0,No,0,0
2616,57,Senior,32,68,Middle Income,94542,4,0.7,Low,1,undergraduate,191,High Mortgage,0,Rejected,0,0,No,1,1
2617,56,Senior,31,49,Low Income,92182,2,1.6,Low,3,professional,103,Low Mortgage,0,Rejected,0,0,No,1,0
